Region,Hour,Technology,Fuel,value
FR,80,WindOnshore,Power,6.477264689999999
NO,80,WindOnshore,Power,8.34322848
DK,80,WindOnshore,Power,16.4799324
UK,80,WindOnshore,Power,31.231130280000002
DE,81,WindOnshore,Power,8.9912893
FR,81,WindOnshore,Power,1.62413628
NO,81,WindOnshore,Power,5.31078368
DK,81,WindOnshore,Power,13.81010898
UK,81,WindOnshore,Power,40.62486148
DE,82,WindOnshore,Power,20.7095054
FR,82,WindOnshore,Power,2.32110086
NO,82,WindOnshore,Power,4.4062834
DK,82,WindOnshore,Power,13.90340682
UK,82,WindOnshore,Power,47.917051
DE,83,WindOnshore,Power,21.4361986
FR,83,WindOnshore,Power,5.6522635
NO,83,WindOnshore,Power,1.59024572
DK,83,WindOnshore,Power,2.23318842
UK,83,WindOnshore,Power,41.34936932
DE,84,WindOnshore,Power,31.1358913
FR,84,WindOnshore,Power,11.07814253
NO,84,WindOnshore,Power,0.71851588
DK,84,WindOnshore,Power,2.7846
UK,84,WindOnshore,Power,29.40122556
DE,85,WindOnshore,Power,36.5952218
FR,85,WindOnshore,Power,27.7484155
NO,85,WindOnshore,Power,3.2365505199999998
DK,85,WindOnshore,Power,4.27620054
UK,85,WindOnshore,Power,47.352772460000004
DE,86,WindOnshore,Power,34.9595093
FR,86,WindOnshore,Power,31.924428119999998
NO,86,WindOnshore,Power,3.8586006
DK,86,WindOnshore,Power,2.58656622
UK,86,WindOnshore,Power,41.73223376
DE,87,WindOnshore,Power,26.6092382
FR,87,WindOnshore,Power,30.4805657
NO,87,WindOnshore,Power,7.24574296
DK,87,WindOnshore,Power,13.76798358
UK,87,WindOnshore,Power,43.51435578
DE,88,WindOnshore,Power,14.856206199999999
FR,88,WindOnshore,Power,13.26594178
NO,88,WindOnshore,Power,3.02297832
DK,88,WindOnshore,Power,10.73725728
UK,88,WindOnshore,Power,18.7218269
DE,89,WindOnshore,Power,14.0150722
FR,89,WindOnshore,Power,5.68690785
NO,89,WindOnshore,Power,4.5355148
DK,89,WindOnshore,Power,14.580620459999999
UK,89,WindOnshore,Power,20.37981554
DE,90,WindOnshore,Power,9.9814402
FR,90,WindOnshore,Power,7.47669728
NO,90,WindOnshore,Power,4.56206808
DK,90,WindOnshore,Power,7.732437600000001
UK,90,WindOnshore,Power,42.34792352
DE,91,WindOnshore,Power,7.9139617
FR,91,WindOnshore,Power,10.54754077
NO,91,WindOnshore,Power,7.613544279999999
DK,91,WindOnshore,Power,14.09993754
UK,91,WindOnshore,Power,41.77538036
DE,92,WindOnshore,Power,8.3834658
FR,92,WindOnshore,Power,5.38439408
NO,92,WindOnshore,Power,7.058616
DK,92,WindOnshore,Power,14.73425508
UK,92,WindOnshore,Power,41.3751457
DE,93,WindOnshore,Power,14.126931200000001
FR,93,WindOnshore,Power,9.246668730000001
NO,93,WindOnshore,Power,7.98305096
DK,93,WindOnshore,Power,21.84053406
UK,93,WindOnshore,Power,42.52225656
DE,94,WindOnshore,Power,18.894345700000002
FR,94,WindOnshore,Power,14.66337938
NO,94,WindOnshore,Power,5.42397912
DK,94,WindOnshore,Power,13.1345646
UK,94,WindOnshore,Power,52.017060900000004
DE,95,WindOnshore,Power,14.4341627
FR,95,WindOnshore,Power,29.2248372
NO,95,WindOnshore,Power,4.12592288
DK,95,WindOnshore,Power,13.01644194
UK,95,WindOnshore,Power,49.23629466
DE,96,WindOnshore,Power,6.2349549
FR,96,WindOnshore,Power,34.513273080000005
NO,96,WindOnshore,Power,4.7953902799999994
DK,96,WindOnshore,Power,6.4367427600000005
UK,96,WindOnshore,Power,40.498276419999996
DE,97,WindOnshore,Power,15.5519809
FR,97,WindOnshore,Power,58.80751695
NO,97,WindOnshore,Power,9.80135464
DK,97,WindOnshore,Power,14.31230568
UK,97,WindOnshore,Power,51.15786284
DE,98,WindOnshore,Power,13.669093399999998
FR,98,WindOnshore,Power,63.110431410000004
NO,98,WindOnshore,Power,14.19037224
DK,98,WindOnshore,Power,27.97249884
UK,98,WindOnshore,Power,52.352488439999995
DE,99,WindOnshore,Power,11.5035233
FR,99,WindOnshore,Power,61.771491469999994
NO,99,WindOnshore,Power,10.05197528
DK,99,WindOnshore,Power,43.50306828
UK,99,WindOnshore,Power,60.4109065
DE,100,WindOnshore,Power,0.4779131
FR,100,WindOnshore,Power,38.00039022
NO,100,WindOnshore,Power,8.3927764
DK,100,WindOnshore,Power,46.17288
UK,100,WindOnshore,Power,55.254761939999995
DE,101,WindOnshore,Power,0.0933333
FR,101,WindOnshore,Power,51.79361811
NO,101,WindOnshore,Power,5.2948682
DK,101,WindOnshore,Power,32.120692080000005
UK,101,WindOnshore,Power,51.7044248
DE,102,WindOnshore,Power,4.0139009
FR,102,WindOnshore,Power,55.869938929999996
NO,102,WindOnshore,Power,7.4653438
DK,102,WindOnshore,Power,24.994099079999998
UK,102,WindOnshore,Power,51.22033644
DE,103,WindOnshore,Power,27.5672243
FR,103,WindOnshore,Power,75.05451044
NO,103,WindOnshore,Power,8.20675888
DK,103,WindOnshore,Power,18.91464744
UK,103,WindOnshore,Power,35.0024143
DE,104,WindOnshore,Power,51.7403265
FR,104,WindOnshore,Power,45.99727691
NO,104,WindOnshore,Power,11.85798696
DK,104,WindOnshore,Power,24.87514986
UK,104,WindOnshore,Power,48.90081952
DE,105,WindOnshore,Power,68.3430372
FR,105,WindOnshore,Power,31.98489151
NO,105,WindOnshore,Power,20.83010792
DK,105,WindOnshore,Power,28.13491884
UK,105,WindOnshore,Power,43.64745406
DE,106,WindOnshore,Power,71.3534479
FR,106,WindOnshore,Power,24.91385221
NO,106,WindOnshore,Power,18.64884336
DK,106,WindOnshore,Power,25.7549511
UK,106,WindOnshore,Power,55.50239086
DE,107,WindOnshore,Power,48.782523100000006
FR,107,WindOnshore,Power,42.60810463
NO,107,WindOnshore,Power,18.82258596
DK,107,WindOnshore,Power,15.234196019999999
UK,107,WindOnshore,Power,37.49842572
DE,108,WindOnshore,Power,33.3202364
FR,108,WindOnshore,Power,57.75148314
NO,108,WindOnshore,Power,12.47218468
DK,108,WindOnshore,Power,6.34345248
UK,108,WindOnshore,Power,25.32373508
DE,109,WindOnshore,Power,16.6772353
FR,109,WindOnshore,Power,37.35172662
NO,109,WindOnshore,Power,12.34106208
DK,109,WindOnshore,Power,15.94344546
UK,109,WindOnshore,Power,13.6154627
DE,110,WindOnshore,Power,21.9720353
FR,110,WindOnshore,Power,25.66527366
NO,110,WindOnshore,Power,12.57506416
DK,110,WindOnshore,Power,23.03341266
UK,110,WindOnshore,Power,6.6993088400000005
DE,111,WindOnshore,Power,35.3924708
FR,111,WindOnshore,Power,11.852727250000001
NO,111,WindOnshore,Power,16.517287839999998
DK,111,WindOnshore,Power,40.46487966
UK,111,WindOnshore,Power,26.47037288
DE,112,WindOnshore,Power,25.279184500000003
FR,112,WindOnshore,Power,14.37021417
NO,112,WindOnshore,Power,19.94524688
DK,112,WindOnshore,Power,23.009296499999998
UK,112,WindOnshore,Power,48.965934919999995
DE,113,WindOnshore,Power,33.653836
FR,113,WindOnshore,Power,11.20173015
NO,113,WindOnshore,Power,25.52655364
DK,113,WindOnshore,Power,23.1351756
UK,113,WindOnshore,Power,71.52769876
DE,114,WindOnshore,Power,14.1151465
FR,114,WindOnshore,Power,16.982138550000002
NO,114,WindOnshore,Power,21.86516068
DK,114,WindOnshore,Power,8.917362599999999
UK,114,WindOnshore,Power,70.67835432
DE,115,WindOnshore,Power,19.688333399999998
FR,115,WindOnshore,Power,32.15113798
NO,115,WindOnshore,Power,26.69328
DK,115,WindOnshore,Power,13.797032340000001
UK,115,WindOnshore,Power,60.34098518
DE,116,WindOnshore,Power,13.0643591
FR,116,WindOnshore,Power,37.148186530000004
NO,116,WindOnshore,Power,25.623342400000002
DK,116,WindOnshore,Power,15.964263239999998
UK,116,WindOnshore,Power,67.3158584
DE,117,WindOnshore,Power,38.5784599
FR,117,WindOnshore,Power,47.08384499
NO,117,WindOnshore,Power,25.795105120000002
DK,117,WindOnshore,Power,30.61335948
UK,117,WindOnshore,Power,70.41984432000001
DE,118,WindOnshore,Power,65.7560287
FR,118,WindOnshore,Power,37.48133441
NO,118,WindOnshore,Power,25.32614428
DK,118,WindOnshore,Power,29.364034020000002
UK,118,WindOnshore,Power,61.1623187
DE,119,WindOnshore,Power,78.3628195
FR,119,WindOnshore,Power,38.82898916
NO,119,WindOnshore,Power,21.6421426
DK,119,WindOnshore,Power,30.90106038
UK,119,WindOnshore,Power,47.674889920000005
DE,120,WindOnshore,Power,79.2666667
FR,120,WindOnshore,Power,30.30479361
NO,120,WindOnshore,Power,22.74387244
DK,120,WindOnshore,Power,19.09943742
UK,120,WindOnshore,Power,28.94941224
DE,1,ElectricHeater,Power,0.0
FR,1,ElectricHeater,Power,0.0
NO,1,ElectricHeater,Power,0.0
DK,1,ElectricHeater,Power,0.0
UK,1,ElectricHeater,Power,0.0
DE,2,ElectricHeater,Power,0.0
FR,2,ElectricHeater,Power,0.0
NO,2,ElectricHeater,Power,0.0
DK,2,ElectricHeater,Power,0.0
UK,2,ElectricHeater,Power,0.0
DE,3,ElectricHeater,Power,0.0
FR,3,ElectricHeater,Power,0.0
NO,3,ElectricHeater,Power,0.0
DK,3,ElectricHeater,Power,0.0
UK,3,ElectricHeater,Power,0.0
DE,4,ElectricHeater,Power,0.0
FR,4,ElectricHeater,Power,0.0
NO,4,ElectricHeater,Power,0.0
DK,4,ElectricHeater,Power,0.0
UK,4,ElectricHeater,Power,0.0
DE,5,ElectricHeater,Power,0.0
FR,5,ElectricHeater,Power,0.0
NO,5,ElectricHeater,Power,0.0
DK,5,ElectricHeater,Power,0.0
UK,5,ElectricHeater,Power,0.0
DE,6,ElectricHeater,Power,0.0
FR,6,ElectricHeater,Power,0.0
NO,6,ElectricHeater,Power,0.0
DK,6,ElectricHeater,Power,0.0
UK,6,ElectricHeater,Power,0.0
DE,7,ElectricHeater,Power,0.0
FR,7,ElectricHeater,Power,0.0
NO,7,ElectricHeater,Power,0.0
DK,7,ElectricHeater,Power,0.0
UK,7,ElectricHeater,Power,0.0
DE,8,ElectricHeater,Power,0.0
FR,8,ElectricHeater,Power,0.0
NO,8,ElectricHeater,Power,0.0
DK,8,ElectricHeater,Power,0.0
UK,8,ElectricHeater,Power,0.0
DE,9,ElectricHeater,Power,0.0
FR,9,ElectricHeater,Power,0.0
NO,9,ElectricHeater,Power,0.0
DK,9,ElectricHeater,Power,0.0
UK,9,ElectricHeater,Power,0.0
DE,10,ElectricHeater,Power,0.0
FR,10,ElectricHeater,Power,0.0
NO,10,ElectricHeater,Power,0.0
DK,10,ElectricHeater,Power,0.0
UK,10,ElectricHeater,Power,0.0
DE,11,ElectricHeater,Power,0.0
FR,11,ElectricHeater,Power,0.0
NO,11,ElectricHeater,Power,0.0
DK,11,ElectricHeater,Power,0.0
UK,11,ElectricHeater,Power,0.0
DE,12,ElectricHeater,Power,0.0
FR,12,ElectricHeater,Power,0.0
NO,12,ElectricHeater,Power,0.0
DK,12,ElectricHeater,Power,0.0
UK,12,ElectricHeater,Power,0.0
DE,13,ElectricHeater,Power,0.0
FR,13,ElectricHeater,Power,0.0
NO,13,ElectricHeater,Power,0.0
DK,13,ElectricHeater,Power,0.0
UK,13,ElectricHeater,Power,0.0
DE,14,ElectricHeater,Power,0.0
FR,14,ElectricHeater,Power,0.0
NO,14,ElectricHeater,Power,0.0
DK,14,ElectricHeater,Power,0.0
UK,14,ElectricHeater,Power,0.0
DE,15,ElectricHeater,Power,0.0
FR,15,ElectricHeater,Power,0.0
NO,15,ElectricHeater,Power,0.0
DK,15,ElectricHeater,Power,0.0
UK,15,ElectricHeater,Power,0.0
DE,16,ElectricHeater,Power,0.0
FR,16,ElectricHeater,Power,0.0
NO,16,ElectricHeater,Power,0.0
DK,16,ElectricHeater,Power,0.0
UK,16,ElectricHeater,Power,0.0
DE,17,ElectricHeater,Power,0.0
FR,17,ElectricHeater,Power,0.0
NO,17,ElectricHeater,Power,0.0
DK,17,ElectricHeater,Power,0.0
UK,17,ElectricHeater,Power,0.0
DE,18,ElectricHeater,Power,0.0
FR,18,ElectricHeater,Power,0.0
NO,18,ElectricHeater,Power,0.0
DK,18,ElectricHeater,Power,0.0
UK,18,ElectricHeater,Power,0.0
DE,19,ElectricHeater,Power,0.0
FR,19,ElectricHeater,Power,0.0
NO,19,ElectricHeater,Power,0.0
DK,19,ElectricHeater,Power,0.0
UK,19,ElectricHeater,Power,0.0
DE,20,ElectricHeater,Power,0.0
FR,20,ElectricHeater,Power,0.0
NO,20,ElectricHeater,Power,0.0
DK,20,ElectricHeater,Power,0.0
UK,20,ElectricHeater,Power,0.0
DE,21,ElectricHeater,Power,0.0
FR,21,ElectricHeater,Power,0.0
NO,21,ElectricHeater,Power,0.0
DK,21,ElectricHeater,Power,0.0
UK,21,ElectricHeater,Power,0.0
DE,22,ElectricHeater,Power,0.0
FR,22,ElectricHeater,Power,0.0
NO,22,ElectricHeater,Power,0.0
DK,22,ElectricHeater,Power,0.0
UK,22,ElectricHeater,Power,0.0
DE,23,ElectricHeater,Power,0.0
FR,23,ElectricHeater,Power,0.0
NO,23,ElectricHeater,Power,0.0
DK,23,ElectricHeater,Power,0.0
UK,23,ElectricHeater,Power,0.0
DE,24,ElectricHeater,Power,0.0
FR,24,ElectricHeater,Power,0.0
NO,24,ElectricHeater,Power,0.0
DK,24,ElectricHeater,Power,0.0
UK,24,ElectricHeater,Power,0.0
DE,25,ElectricHeater,Power,0.0
FR,25,ElectricHeater,Power,0.0
NO,25,ElectricHeater,Power,0.0
DK,25,ElectricHeater,Power,0.0
UK,25,ElectricHeater,Power,0.0
DE,26,ElectricHeater,Power,0.0
FR,26,ElectricHeater,Power,0.0
NO,26,ElectricHeater,Power,0.0
DK,26,ElectricHeater,Power,0.0
UK,26,ElectricHeater,Power,0.0
DE,27,ElectricHeater,Power,0.0
FR,27,ElectricHeater,Power,0.0
NO,27,ElectricHeater,Power,0.0
DK,27,ElectricHeater,Power,0.0
UK,27,ElectricHeater,Power,0.0
DE,28,ElectricHeater,Power,0.0
FR,28,ElectricHeater,Power,0.0
NO,28,ElectricHeater,Power,0.0
DK,28,ElectricHeater,Power,0.0
UK,28,ElectricHeater,Power,0.0
DE,29,ElectricHeater,Power,0.0
FR,29,ElectricHeater,Power,0.0
NO,29,ElectricHeater,Power,0.0
DK,29,ElectricHeater,Power,0.0
UK,29,ElectricHeater,Power,0.0
DE,30,ElectricHeater,Power,0.0
FR,30,ElectricHeater,Power,0.0
NO,30,ElectricHeater,Power,0.0
DK,30,ElectricHeater,Power,0.0
UK,30,ElectricHeater,Power,0.0
DE,31,ElectricHeater,Power,0.0
FR,31,ElectricHeater,Power,0.0
NO,31,ElectricHeater,Power,0.0
DK,31,ElectricHeater,Power,0.0
UK,31,ElectricHeater,Power,0.0
DE,32,ElectricHeater,Power,0.0
FR,32,ElectricHeater,Power,0.0
NO,32,ElectricHeater,Power,0.0
DK,32,ElectricHeater,Power,0.0
UK,32,ElectricHeater,Power,0.0
DE,33,ElectricHeater,Power,0.0
FR,33,ElectricHeater,Power,0.0
NO,33,ElectricHeater,Power,0.0
DK,33,ElectricHeater,Power,0.0
UK,33,ElectricHeater,Power,0.0
DE,34,ElectricHeater,Power,0.0
FR,34,ElectricHeater,Power,0.0
NO,34,ElectricHeater,Power,0.0
DK,34,ElectricHeater,Power,0.0
UK,34,ElectricHeater,Power,0.0
DE,35,ElectricHeater,Power,0.0
FR,35,ElectricHeater,Power,0.0
NO,35,ElectricHeater,Power,0.0
DK,35,ElectricHeater,Power,0.0
UK,35,ElectricHeater,Power,0.0
DE,36,ElectricHeater,Power,0.0
FR,36,ElectricHeater,Power,0.0
NO,36,ElectricHeater,Power,0.0
DK,36,ElectricHeater,Power,0.0
UK,36,ElectricHeater,Power,0.0
DE,37,ElectricHeater,Power,0.0
FR,37,ElectricHeater,Power,0.0
NO,37,ElectricHeater,Power,0.0
DK,37,ElectricHeater,Power,0.0
UK,37,ElectricHeater,Power,0.0
DE,38,ElectricHeater,Power,0.0
FR,38,ElectricHeater,Power,0.0
NO,38,ElectricHeater,Power,0.0
DK,38,ElectricHeater,Power,0.0
UK,38,ElectricHeater,Power,0.0
DE,39,ElectricHeater,Power,0.0
FR,39,ElectricHeater,Power,0.0
NO,39,ElectricHeater,Power,0.0
DK,39,ElectricHeater,Power,0.0
UK,39,ElectricHeater,Power,0.0
DE,40,ElectricHeater,Power,0.0
FR,40,ElectricHeater,Power,0.0
NO,40,ElectricHeater,Power,0.0
DK,40,ElectricHeater,Power,0.0
UK,40,ElectricHeater,Power,0.0
DE,41,ElectricHeater,Power,0.0
FR,41,ElectricHeater,Power,0.0
NO,41,ElectricHeater,Power,0.0
DK,41,ElectricHeater,Power,0.0
UK,41,ElectricHeater,Power,0.0
DE,42,ElectricHeater,Power,0.0
FR,42,ElectricHeater,Power,0.0
NO,42,ElectricHeater,Power,0.0
DK,42,ElectricHeater,Power,0.0
UK,42,ElectricHeater,Power,0.0
DE,43,ElectricHeater,Power,0.0
FR,43,ElectricHeater,Power,0.0
NO,43,ElectricHeater,Power,0.0
DK,43,ElectricHeater,Power,0.0
UK,43,ElectricHeater,Power,0.0
DE,44,ElectricHeater,Power,0.0
FR,44,ElectricHeater,Power,0.0
NO,44,ElectricHeater,Power,0.0
DK,44,ElectricHeater,Power,0.0
UK,44,ElectricHeater,Power,0.0
DE,45,ElectricHeater,Power,0.0
FR,45,ElectricHeater,Power,0.0
NO,45,ElectricHeater,Power,0.0
DK,45,ElectricHeater,Power,0.0
UK,45,ElectricHeater,Power,0.0
DE,46,ElectricHeater,Power,0.0
FR,46,ElectricHeater,Power,0.0
NO,46,ElectricHeater,Power,0.0
DK,46,ElectricHeater,Power,0.0
UK,46,ElectricHeater,Power,0.0
DE,47,ElectricHeater,Power,0.0
FR,47,ElectricHeater,Power,0.0
NO,47,ElectricHeater,Power,0.0
DK,47,ElectricHeater,Power,0.0
UK,47,ElectricHeater,Power,0.0
DE,48,ElectricHeater,Power,0.0
FR,48,ElectricHeater,Power,0.0
NO,48,ElectricHeater,Power,0.0
DK,48,ElectricHeater,Power,0.0
UK,48,ElectricHeater,Power,0.0
DE,49,ElectricHeater,Power,0.0
FR,49,ElectricHeater,Power,0.0
NO,49,ElectricHeater,Power,0.0
DK,49,ElectricHeater,Power,0.0
UK,49,ElectricHeater,Power,0.0
DE,50,ElectricHeater,Power,0.0
FR,50,ElectricHeater,Power,0.0
NO,50,ElectricHeater,Power,0.0
DK,50,ElectricHeater,Power,0.0
UK,50,ElectricHeater,Power,0.0
DE,51,ElectricHeater,Power,0.0
FR,51,ElectricHeater,Power,0.0
NO,51,ElectricHeater,Power,0.0
DK,51,ElectricHeater,Power,0.0
UK,51,ElectricHeater,Power,0.0
DE,52,ElectricHeater,Power,0.0
FR,52,ElectricHeater,Power,0.0
NO,52,ElectricHeater,Power,0.0
DK,52,ElectricHeater,Power,0.0
UK,52,ElectricHeater,Power,0.0
DE,53,ElectricHeater,Power,0.0
FR,53,ElectricHeater,Power,0.0
NO,53,ElectricHeater,Power,0.0
DK,53,ElectricHeater,Power,0.0
UK,53,ElectricHeater,Power,0.0
DE,54,ElectricHeater,Power,0.0
FR,54,ElectricHeater,Power,0.0
NO,54,ElectricHeater,Power,0.0
DK,54,ElectricHeater,Power,0.0
UK,54,ElectricHeater,Power,0.0
DE,55,ElectricHeater,Power,0.0
FR,55,ElectricHeater,Power,0.0
NO,55,ElectricHeater,Power,0.0
DK,55,ElectricHeater,Power,0.0
UK,55,ElectricHeater,Power,0.0
DE,56,ElectricHeater,Power,0.0
FR,56,ElectricHeater,Power,0.0
NO,56,ElectricHeater,Power,0.0
DK,56,ElectricHeater,Power,0.0
UK,56,ElectricHeater,Power,0.0
DE,57,ElectricHeater,Power,0.0
FR,57,ElectricHeater,Power,0.0
NO,57,ElectricHeater,Power,0.0
DK,57,ElectricHeater,Power,0.0
UK,57,ElectricHeater,Power,0.0
DE,58,ElectricHeater,Power,0.0
FR,58,ElectricHeater,Power,0.0
NO,58,ElectricHeater,Power,0.0
DK,58,ElectricHeater,Power,0.0
UK,58,ElectricHeater,Power,0.0
DE,59,ElectricHeater,Power,0.0
FR,59,ElectricHeater,Power,0.0
NO,59,ElectricHeater,Power,0.0
DK,59,ElectricHeater,Power,0.0
UK,59,ElectricHeater,Power,0.0
DE,60,ElectricHeater,Power,0.0
FR,60,ElectricHeater,Power,0.0
NO,60,ElectricHeater,Power,0.0
DK,60,ElectricHeater,Power,0.0
UK,60,ElectricHeater,Power,0.0
DE,61,ElectricHeater,Power,0.0
FR,61,ElectricHeater,Power,0.0
NO,61,ElectricHeater,Power,0.0
DK,61,ElectricHeater,Power,0.0
UK,61,ElectricHeater,Power,0.0
DE,62,ElectricHeater,Power,0.0
FR,62,ElectricHeater,Power,0.0
NO,62,ElectricHeater,Power,0.0
DK,62,ElectricHeater,Power,0.0
UK,62,ElectricHeater,Power,0.0
DE,63,ElectricHeater,Power,0.0
FR,63,ElectricHeater,Power,0.0
NO,63,ElectricHeater,Power,0.0
DK,63,ElectricHeater,Power,0.0
UK,63,ElectricHeater,Power,0.0
DE,64,ElectricHeater,Power,0.0
FR,64,ElectricHeater,Power,0.0
NO,64,ElectricHeater,Power,0.0
DK,64,ElectricHeater,Power,0.0
UK,64,ElectricHeater,Power,0.0
DE,65,ElectricHeater,Power,0.0
FR,65,ElectricHeater,Power,0.0
NO,65,ElectricHeater,Power,0.0
DK,65,ElectricHeater,Power,0.0
UK,65,ElectricHeater,Power,0.0
DE,66,ElectricHeater,Power,0.0
FR,66,ElectricHeater,Power,0.0
NO,66,ElectricHeater,Power,0.0
DK,66,ElectricHeater,Power,0.0
UK,66,ElectricHeater,Power,0.0
DE,67,ElectricHeater,Power,0.0
FR,67,ElectricHeater,Power,0.0
NO,67,ElectricHeater,Power,0.0
DK,67,ElectricHeater,Power,0.0
UK,67,ElectricHeater,Power,0.0
DE,68,ElectricHeater,Power,0.0
FR,68,ElectricHeater,Power,0.0
NO,68,ElectricHeater,Power,0.0
DK,68,ElectricHeater,Power,0.0
UK,68,ElectricHeater,Power,0.0
DE,69,ElectricHeater,Power,0.0
FR,69,ElectricHeater,Power,0.0
NO,69,ElectricHeater,Power,0.0
DK,69,ElectricHeater,Power,0.0
UK,69,ElectricHeater,Power,0.0
DE,70,ElectricHeater,Power,0.0
FR,70,ElectricHeater,Power,0.0
NO,70,ElectricHeater,Power,0.0
DK,70,ElectricHeater,Power,0.0
UK,70,ElectricHeater,Power,0.0
DE,71,ElectricHeater,Power,0.0
FR,71,ElectricHeater,Power,0.0
NO,71,ElectricHeater,Power,0.0
DK,71,ElectricHeater,Power,0.0
UK,71,ElectricHeater,Power,0.0
DE,72,ElectricHeater,Power,0.0
FR,72,ElectricHeater,Power,0.0
NO,72,ElectricHeater,Power,0.0
DK,72,ElectricHeater,Power,0.0
UK,72,ElectricHeater,Power,0.0
DE,73,ElectricHeater,Power,0.0
FR,73,ElectricHeater,Power,0.0
NO,73,ElectricHeater,Power,0.0
DK,73,ElectricHeater,Power,0.0
UK,73,ElectricHeater,Power,0.0
DE,74,ElectricHeater,Power,0.0
FR,74,ElectricHeater,Power,0.0
NO,74,ElectricHeater,Power,0.0
DK,74,ElectricHeater,Power,0.0
UK,74,ElectricHeater,Power,0.0
DE,75,ElectricHeater,Power,0.0
FR,75,ElectricHeater,Power,0.0
NO,75,ElectricHeater,Power,0.0
DK,75,ElectricHeater,Power,0.0
UK,75,ElectricHeater,Power,0.0
DE,76,ElectricHeater,Power,0.0
FR,76,ElectricHeater,Power,0.0
NO,76,ElectricHeater,Power,0.0
DK,76,ElectricHeater,Power,0.0
UK,76,ElectricHeater,Power,0.0
DE,77,ElectricHeater,Power,0.0
FR,77,ElectricHeater,Power,0.0
NO,77,ElectricHeater,Power,0.0
DK,77,ElectricHeater,Power,0.0
UK,77,ElectricHeater,Power,0.0
DE,78,ElectricHeater,Power,0.0
FR,78,ElectricHeater,Power,0.0
NO,78,ElectricHeater,Power,0.0
DK,78,ElectricHeater,Power,0.0
UK,78,ElectricHeater,Power,0.0
DE,79,ElectricHeater,Power,0.0
FR,79,ElectricHeater,Power,0.0
NO,79,ElectricHeater,Power,0.0
DK,79,ElectricHeater,Power,0.0
UK,79,ElectricHeater,Power,0.0
DE,80,ElectricHeater,Power,0.0
FR,80,ElectricHeater,Power,0.0
NO,80,ElectricHeater,Power,0.0
DK,80,ElectricHeater,Power,0.0
UK,80,ElectricHeater,Power,0.0
DE,81,ElectricHeater,Power,0.0
FR,81,ElectricHeater,Power,0.0
NO,81,ElectricHeater,Power,0.0
DK,81,ElectricHeater,Power,0.0
UK,81,ElectricHeater,Power,0.0
DE,82,ElectricHeater,Power,0.0
FR,82,ElectricHeater,Power,0.0
NO,82,ElectricHeater,Power,0.0
DK,82,ElectricHeater,Power,0.0
UK,82,ElectricHeater,Power,0.0
DE,83,ElectricHeater,Power,0.0
FR,83,ElectricHeater,Power,0.0
NO,83,ElectricHeater,Power,0.0
DK,83,ElectricHeater,Power,0.0
UK,83,ElectricHeater,Power,0.0
DE,84,ElectricHeater,Power,0.0
FR,84,ElectricHeater,Power,0.0
NO,84,ElectricHeater,Power,0.0
DK,84,ElectricHeater,Power,0.0
UK,84,ElectricHeater,Power,0.0
DE,85,ElectricHeater,Power,0.0
FR,85,ElectricHeater,Power,0.0
NO,85,ElectricHeater,Power,0.0
DK,85,ElectricHeater,Power,0.0
UK,85,ElectricHeater,Power,0.0
DE,86,ElectricHeater,Power,0.0
FR,86,ElectricHeater,Power,0.0
NO,86,ElectricHeater,Power,0.0
DK,86,ElectricHeater,Power,0.0
UK,86,ElectricHeater,Power,0.0
DE,87,ElectricHeater,Power,0.0
FR,87,ElectricHeater,Power,0.0
NO,87,ElectricHeater,Power,0.0
DK,87,ElectricHeater,Power,0.0
UK,87,ElectricHeater,Power,0.0
DE,88,ElectricHeater,Power,0.0
FR,88,ElectricHeater,Power,0.0
NO,88,ElectricHeater,Power,0.0
DK,88,ElectricHeater,Power,0.0
UK,88,ElectricHeater,Power,0.0
DE,89,ElectricHeater,Power,0.0
FR,89,ElectricHeater,Power,0.0
NO,89,ElectricHeater,Power,0.0
DK,89,ElectricHeater,Power,0.0
UK,89,ElectricHeater,Power,0.0
DE,90,ElectricHeater,Power,0.0
FR,90,ElectricHeater,Power,0.0
NO,90,ElectricHeater,Power,0.0
DK,90,ElectricHeater,Power,0.0
UK,90,ElectricHeater,Power,0.0
DE,91,ElectricHeater,Power,0.0
FR,91,ElectricHeater,Power,0.0
NO,91,ElectricHeater,Power,0.0
DK,91,ElectricHeater,Power,0.0
UK,91,ElectricHeater,Power,0.0
DE,92,ElectricHeater,Power,0.0
FR,92,ElectricHeater,Power,0.0
NO,92,ElectricHeater,Power,0.0
DK,92,ElectricHeater,Power,0.0
UK,92,ElectricHeater,Power,0.0
DE,93,ElectricHeater,Power,0.0
FR,93,ElectricHeater,Power,0.0
NO,93,ElectricHeater,Power,0.0
DK,93,ElectricHeater,Power,0.0
UK,93,ElectricHeater,Power,0.0
DE,94,ElectricHeater,Power,0.0
FR,94,ElectricHeater,Power,0.0
NO,94,ElectricHeater,Power,0.0
DK,94,ElectricHeater,Power,0.0
UK,94,ElectricHeater,Power,0.0
DE,95,ElectricHeater,Power,0.0
FR,95,ElectricHeater,Power,0.0
NO,95,ElectricHeater,Power,0.0
DK,95,ElectricHeater,Power,0.0
UK,95,ElectricHeater,Power,0.0
DE,96,ElectricHeater,Power,0.0
FR,96,ElectricHeater,Power,0.0
NO,96,ElectricHeater,Power,0.0
DK,96,ElectricHeater,Power,0.0
UK,96,ElectricHeater,Power,0.0
