Region,Hour,Technology,Fuel,value
DE,27,ElectricHeater,Power,0.0
FR,27,ElectricHeater,Power,0.0
NO,27,ElectricHeater,Power,0.0
DK,27,ElectricHeater,Power,0.0
UK,27,ElectricHeater,Power,0.0
DE,28,ElectricHeater,Power,0.0
FR,28,ElectricHeater,Power,0.0
NO,28,ElectricHeater,Power,0.0
DK,28,ElectricHeater,Power,0.0
UK,28,ElectricHeater,Power,0.0
DE,29,ElectricHeater,Power,0.0
FR,29,ElectricHeater,Power,0.0
NO,29,ElectricHeater,Power,0.0
DK,29,ElectricHeater,Power,0.0
UK,29,ElectricHeater,Power,0.0
DE,30,ElectricHeater,Power,0.0
FR,30,ElectricHeater,Power,0.0
NO,30,ElectricHeater,Power,0.0
DK,30,ElectricHeater,Power,0.0
UK,30,ElectricHeater,Power,0.0
DE,31,ElectricHeater,Power,0.0
FR,31,ElectricHeater,Power,0.0
NO,31,ElectricHeater,Power,0.0
DK,31,ElectricHeater,Power,0.0
UK,31,ElectricHeater,Power,0.0
DE,32,ElectricHeater,Power,0.0
FR,32,ElectricHeater,Power,0.0
NO,32,ElectricHeater,Power,0.0
DK,32,ElectricHeater,Power,0.0
UK,32,ElectricHeater,Power,0.0
DE,33,ElectricHeater,Power,0.0
FR,33,ElectricHeater,Power,0.0
NO,33,ElectricHeater,Power,0.0
DK,33,ElectricHeater,Power,0.0
UK,33,ElectricHeater,Power,0.0
DE,34,ElectricHeater,Power,0.0
FR,34,ElectricHeater,Power,0.0
NO,34,ElectricHeater,Power,0.0
DK,34,ElectricHeater,Power,0.0
UK,34,ElectricHeater,Power,0.0
DE,35,ElectricHeater,Power,0.0
FR,35,ElectricHeater,Power,0.0
NO,35,ElectricHeater,Power,0.0
DK,35,ElectricHeater,Power,0.0
UK,35,ElectricHeater,Power,0.0
DE,36,ElectricHeater,Power,0.0
FR,36,ElectricHeater,Power,0.0
NO,36,ElectricHeater,Power,0.0
DK,36,ElectricHeater,Power,0.0
UK,36,ElectricHeater,Power,0.0
DE,37,ElectricHeater,Power,0.0
FR,37,ElectricHeater,Power,0.0
NO,37,ElectricHeater,Power,0.0
DK,37,ElectricHeater,Power,0.0
UK,37,ElectricHeater,Power,0.0
DE,38,ElectricHeater,Power,0.0
FR,38,ElectricHeater,Power,0.0
NO,38,ElectricHeater,Power,0.0
DK,38,ElectricHeater,Power,0.0
UK,38,ElectricHeater,Power,0.0
DE,39,ElectricHeater,Power,0.0
FR,39,ElectricHeater,Power,0.0
NO,39,ElectricHeater,Power,0.0
DK,39,ElectricHeater,Power,0.0
UK,39,ElectricHeater,Power,0.0
DE,40,ElectricHeater,Power,0.0
FR,40,ElectricHeater,Power,0.0
NO,40,ElectricHeater,Power,0.0
DK,40,ElectricHeater,Power,0.0
UK,40,ElectricHeater,Power,0.0
DE,41,ElectricHeater,Power,0.0
FR,41,ElectricHeater,Power,0.0
NO,41,ElectricHeater,Power,0.0
DK,41,ElectricHeater,Power,0.0
UK,41,ElectricHeater,Power,0.0
DE,42,ElectricHeater,Power,0.0
FR,42,ElectricHeater,Power,0.0
NO,42,ElectricHeater,Power,0.0
DK,42,ElectricHeater,Power,0.0
UK,42,ElectricHeater,Power,0.0
DE,43,ElectricHeater,Power,0.0
FR,43,ElectricHeater,Power,0.0
NO,43,ElectricHeater,Power,0.0
DK,43,ElectricHeater,Power,0.0
UK,43,ElectricHeater,Power,0.0
DE,44,ElectricHeater,Power,0.0
FR,44,ElectricHeater,Power,0.0
NO,44,ElectricHeater,Power,0.0
DK,44,ElectricHeater,Power,0.0
UK,44,ElectricHeater,Power,0.0
DE,45,ElectricHeater,Power,0.0
FR,45,ElectricHeater,Power,0.0
NO,45,ElectricHeater,Power,0.0
DK,45,ElectricHeater,Power,0.0
UK,45,ElectricHeater,Power,0.0
DE,46,ElectricHeater,Power,0.0
FR,46,ElectricHeater,Power,0.0
NO,46,ElectricHeater,Power,0.0
DK,46,ElectricHeater,Power,0.0
UK,46,ElectricHeater,Power,0.0
DE,47,ElectricHeater,Power,0.0
FR,47,ElectricHeater,Power,0.0
NO,47,ElectricHeater,Power,0.0
DK,47,ElectricHeater,Power,0.0
UK,47,ElectricHeater,Power,0.0
DE,48,ElectricHeater,Power,0.0
FR,48,ElectricHeater,Power,0.0
NO,48,ElectricHeater,Power,0.0
DK,48,ElectricHeater,Power,0.0
UK,48,ElectricHeater,Power,0.0
DE,49,ElectricHeater,Power,0.0
FR,49,ElectricHeater,Power,0.0
NO,49,ElectricHeater,Power,0.0
DK,49,ElectricHeater,Power,0.0
UK,49,ElectricHeater,Power,0.0
DE,50,ElectricHeater,Power,0.0
FR,50,ElectricHeater,Power,0.0
NO,50,ElectricHeater,Power,0.0
DK,50,ElectricHeater,Power,0.0
UK,50,ElectricHeater,Power,0.0
DE,51,ElectricHeater,Power,0.0
FR,51,ElectricHeater,Power,0.0
NO,51,ElectricHeater,Power,0.0
DK,51,ElectricHeater,Power,0.0
UK,51,ElectricHeater,Power,0.0
DE,52,ElectricHeater,Power,0.0
FR,52,ElectricHeater,Power,0.0
NO,52,ElectricHeater,Power,0.0
DK,52,ElectricHeater,Power,0.0
UK,52,ElectricHeater,Power,0.0
DE,53,ElectricHeater,Power,0.0
FR,53,ElectricHeater,Power,0.0
NO,53,ElectricHeater,Power,0.0
DK,53,ElectricHeater,Power,0.0
UK,53,ElectricHeater,Power,0.0
DE,54,ElectricHeater,Power,0.0
FR,54,ElectricHeater,Power,0.0
NO,54,ElectricHeater,Power,0.0
DK,54,ElectricHeater,Power,0.0
UK,54,ElectricHeater,Power,0.0
DE,55,ElectricHeater,Power,0.0
FR,55,ElectricHeater,Power,0.0
NO,55,ElectricHeater,Power,0.0
DK,55,ElectricHeater,Power,0.0
UK,55,ElectricHeater,Power,0.0
DE,56,ElectricHeater,Power,0.0
FR,56,ElectricHeater,Power,0.0
NO,56,ElectricHeater,Power,0.0
DK,56,ElectricHeater,Power,0.0
UK,56,ElectricHeater,Power,0.0
DE,57,ElectricHeater,Power,0.0
FR,57,ElectricHeater,Power,0.0
NO,57,ElectricHeater,Power,0.0
DK,57,ElectricHeater,Power,0.0
UK,57,ElectricHeater,Power,0.0
DE,58,ElectricHeater,Power,0.0
FR,58,ElectricHeater,Power,0.0
NO,58,ElectricHeater,Power,0.0
DK,58,ElectricHeater,Power,0.0
UK,58,ElectricHeater,Power,0.0
DE,59,ElectricHeater,Power,0.0
FR,59,ElectricHeater,Power,0.0
NO,59,ElectricHeater,Power,0.0
DK,59,ElectricHeater,Power,0.0
UK,59,ElectricHeater,Power,0.0
DE,60,ElectricHeater,Power,0.0
FR,60,ElectricHeater,Power,0.0
NO,60,ElectricHeater,Power,0.0
DK,60,ElectricHeater,Power,0.0
UK,60,ElectricHeater,Power,0.0
DE,61,ElectricHeater,Power,0.0
FR,61,ElectricHeater,Power,0.0
NO,61,ElectricHeater,Power,0.0
DK,61,ElectricHeater,Power,0.0
UK,61,ElectricHeater,Power,0.0
DE,62,ElectricHeater,Power,0.0
FR,62,ElectricHeater,Power,0.0
NO,62,ElectricHeater,Power,0.0
DK,62,ElectricHeater,Power,0.0
UK,62,ElectricHeater,Power,0.0
DE,63,ElectricHeater,Power,0.0
FR,63,ElectricHeater,Power,0.0
NO,63,ElectricHeater,Power,0.0
DK,63,ElectricHeater,Power,0.0
UK,63,ElectricHeater,Power,0.0
DE,64,ElectricHeater,Power,0.0
FR,64,ElectricHeater,Power,0.0
NO,64,ElectricHeater,Power,0.0
DK,64,ElectricHeater,Power,0.0
UK,64,ElectricHeater,Power,0.0
DE,65,ElectricHeater,Power,0.0
FR,65,ElectricHeater,Power,0.0
NO,65,ElectricHeater,Power,0.0
DK,65,ElectricHeater,Power,0.0
UK,65,ElectricHeater,Power,0.0
DE,66,ElectricHeater,Power,0.0
FR,66,ElectricHeater,Power,0.0
NO,66,ElectricHeater,Power,0.0
DK,66,ElectricHeater,Power,0.0
UK,66,ElectricHeater,Power,0.0
DE,67,ElectricHeater,Power,0.0
FR,67,ElectricHeater,Power,0.0
NO,67,ElectricHeater,Power,0.0
DK,67,ElectricHeater,Power,0.0
UK,67,ElectricHeater,Power,0.0
DE,68,ElectricHeater,Power,0.0
FR,68,ElectricHeater,Power,0.0
NO,68,ElectricHeater,Power,0.0
DK,68,ElectricHeater,Power,0.0
UK,68,ElectricHeater,Power,0.0
DE,69,ElectricHeater,Power,0.0
FR,69,ElectricHeater,Power,0.0
NO,69,ElectricHeater,Power,0.0
DK,69,ElectricHeater,Power,0.0
UK,69,ElectricHeater,Power,0.0
DE,70,ElectricHeater,Power,0.0
FR,70,ElectricHeater,Power,0.0
NO,70,ElectricHeater,Power,0.0
DK,70,ElectricHeater,Power,0.0
UK,70,ElectricHeater,Power,0.0
DE,71,ElectricHeater,Power,0.0
FR,71,ElectricHeater,Power,0.0
NO,71,ElectricHeater,Power,0.0
DK,71,ElectricHeater,Power,0.0
UK,71,ElectricHeater,Power,0.0
DE,72,ElectricHeater,Power,0.0
FR,72,ElectricHeater,Power,0.0
NO,72,ElectricHeater,Power,0.0
DK,72,ElectricHeater,Power,0.0
UK,72,ElectricHeater,Power,0.0
DE,73,ElectricHeater,Power,0.0
FR,73,ElectricHeater,Power,0.0
NO,73,ElectricHeater,Power,0.0
DK,73,ElectricHeater,Power,0.0
UK,73,ElectricHeater,Power,0.0
DE,74,ElectricHeater,Power,0.0
FR,74,ElectricHeater,Power,0.0
NO,74,ElectricHeater,Power,0.0
DK,74,ElectricHeater,Power,0.0
UK,74,ElectricHeater,Power,0.0
DE,75,ElectricHeater,Power,0.0
FR,75,ElectricHeater,Power,0.0
NO,75,ElectricHeater,Power,0.0
DK,75,ElectricHeater,Power,0.0
UK,75,ElectricHeater,Power,0.0
DE,76,ElectricHeater,Power,0.0
FR,76,ElectricHeater,Power,0.0
NO,76,ElectricHeater,Power,0.0
DK,76,ElectricHeater,Power,0.0
UK,76,ElectricHeater,Power,0.0
DE,77,ElectricHeater,Power,0.0
FR,77,ElectricHeater,Power,0.0
NO,77,ElectricHeater,Power,0.0
DK,77,ElectricHeater,Power,0.0
UK,77,ElectricHeater,Power,0.0
DE,78,ElectricHeater,Power,0.0
FR,78,ElectricHeater,Power,0.0
NO,78,ElectricHeater,Power,0.0
DK,78,ElectricHeater,Power,0.0
UK,78,ElectricHeater,Power,0.0
DE,79,ElectricHeater,Power,0.0
FR,79,ElectricHeater,Power,0.0
NO,79,ElectricHeater,Power,0.0
DK,79,ElectricHeater,Power,0.0
UK,79,ElectricHeater,Power,0.0
DE,80,ElectricHeater,Power,0.0
FR,80,ElectricHeater,Power,0.0
NO,80,ElectricHeater,Power,0.0
DK,80,ElectricHeater,Power,0.0
UK,80,ElectricHeater,Power,0.0
DE,81,ElectricHeater,Power,0.0
FR,81,ElectricHeater,Power,0.0
NO,81,ElectricHeater,Power,0.0
DK,81,ElectricHeater,Power,0.0
UK,81,ElectricHeater,Power,0.0
DE,82,ElectricHeater,Power,0.0
FR,82,ElectricHeater,Power,0.0
NO,82,ElectricHeater,Power,0.0
DK,82,ElectricHeater,Power,0.0
UK,82,ElectricHeater,Power,0.0
DE,83,ElectricHeater,Power,0.0
FR,83,ElectricHeater,Power,0.0
NO,83,ElectricHeater,Power,0.0
DK,83,ElectricHeater,Power,0.0
UK,83,ElectricHeater,Power,0.0
DE,84,ElectricHeater,Power,0.0
FR,84,ElectricHeater,Power,0.0
NO,84,ElectricHeater,Power,0.0
DK,84,ElectricHeater,Power,0.0
UK,84,ElectricHeater,Power,0.0
DE,85,ElectricHeater,Power,0.0
FR,85,ElectricHeater,Power,0.0
NO,85,ElectricHeater,Power,0.0
DK,85,ElectricHeater,Power,0.0
UK,85,ElectricHeater,Power,0.0
DE,86,ElectricHeater,Power,0.0
FR,86,ElectricHeater,Power,0.0
NO,86,ElectricHeater,Power,0.0
DK,86,ElectricHeater,Power,0.0
UK,86,ElectricHeater,Power,0.0
DE,87,ElectricHeater,Power,0.0
FR,87,ElectricHeater,Power,0.0
NO,87,ElectricHeater,Power,0.0
DK,87,ElectricHeater,Power,0.0
UK,87,ElectricHeater,Power,0.0
DE,88,ElectricHeater,Power,0.0
FR,88,ElectricHeater,Power,0.0
NO,88,ElectricHeater,Power,0.0
DK,88,ElectricHeater,Power,0.0
UK,88,ElectricHeater,Power,0.0
DE,89,ElectricHeater,Power,0.0
FR,89,ElectricHeater,Power,0.0
NO,89,ElectricHeater,Power,0.0
DK,89,ElectricHeater,Power,0.0
UK,89,ElectricHeater,Power,0.0
DE,90,ElectricHeater,Power,0.0
FR,90,ElectricHeater,Power,0.0
NO,90,ElectricHeater,Power,0.0
DK,90,ElectricHeater,Power,0.0
UK,90,ElectricHeater,Power,0.0
DE,91,ElectricHeater,Power,0.0
FR,91,ElectricHeater,Power,0.0
NO,91,ElectricHeater,Power,0.0
DK,91,ElectricHeater,Power,0.0
UK,91,ElectricHeater,Power,0.0
DE,92,ElectricHeater,Power,0.0
FR,92,ElectricHeater,Power,0.0
NO,92,ElectricHeater,Power,0.0
DK,92,ElectricHeater,Power,0.0
UK,92,ElectricHeater,Power,0.0
DE,93,ElectricHeater,Power,0.0
FR,93,ElectricHeater,Power,0.0
NO,93,ElectricHeater,Power,0.0
DK,93,ElectricHeater,Power,0.0
UK,93,ElectricHeater,Power,0.0
DE,94,ElectricHeater,Power,0.0
FR,94,ElectricHeater,Power,0.0
NO,94,ElectricHeater,Power,0.0
DK,94,ElectricHeater,Power,0.0
UK,94,ElectricHeater,Power,0.0
DE,95,ElectricHeater,Power,0.0
FR,95,ElectricHeater,Power,0.0
NO,95,ElectricHeater,Power,0.0
DK,95,ElectricHeater,Power,0.0
UK,95,ElectricHeater,Power,0.0
DE,96,ElectricHeater,Power,0.0
FR,96,ElectricHeater,Power,0.0
NO,96,ElectricHeater,Power,0.0
DK,96,ElectricHeater,Power,0.0
UK,96,ElectricHeater,Power,0.0
DE,97,ElectricHeater,Power,0.0
FR,97,ElectricHeater,Power,0.0
NO,97,ElectricHeater,Power,0.0
DK,97,ElectricHeater,Power,0.0
UK,97,ElectricHeater,Power,0.0
DE,98,ElectricHeater,Power,0.0
FR,98,ElectricHeater,Power,0.0
NO,98,ElectricHeater,Power,0.0
DK,98,ElectricHeater,Power,0.0
UK,98,ElectricHeater,Power,0.0
DE,99,ElectricHeater,Power,0.0
FR,99,ElectricHeater,Power,0.0
NO,99,ElectricHeater,Power,0.0
DK,99,ElectricHeater,Power,0.0
UK,99,ElectricHeater,Power,0.0
DE,100,ElectricHeater,Power,0.0
FR,100,ElectricHeater,Power,0.0
NO,100,ElectricHeater,Power,0.0
DK,100,ElectricHeater,Power,0.0
UK,100,ElectricHeater,Power,0.0
DE,101,ElectricHeater,Power,0.0
FR,101,ElectricHeater,Power,0.0
NO,101,ElectricHeater,Power,0.0
DK,101,ElectricHeater,Power,0.0
UK,101,ElectricHeater,Power,0.0
DE,102,ElectricHeater,Power,0.0
FR,102,ElectricHeater,Power,0.0
NO,102,ElectricHeater,Power,0.0
DK,102,ElectricHeater,Power,0.0
UK,102,ElectricHeater,Power,0.0
DE,103,ElectricHeater,Power,0.0
FR,103,ElectricHeater,Power,0.0
NO,103,ElectricHeater,Power,0.0
DK,103,ElectricHeater,Power,0.0
UK,103,ElectricHeater,Power,0.0
DE,104,ElectricHeater,Power,0.0
FR,104,ElectricHeater,Power,0.0
NO,104,ElectricHeater,Power,0.0
DK,104,ElectricHeater,Power,0.0
UK,104,ElectricHeater,Power,0.0
DE,105,ElectricHeater,Power,0.0
FR,105,ElectricHeater,Power,0.0
NO,105,ElectricHeater,Power,0.0
DK,105,ElectricHeater,Power,0.0
UK,105,ElectricHeater,Power,0.0
DE,106,ElectricHeater,Power,0.0
FR,106,ElectricHeater,Power,0.0
NO,106,ElectricHeater,Power,0.0
DK,106,ElectricHeater,Power,0.0
UK,106,ElectricHeater,Power,0.0
DE,107,ElectricHeater,Power,0.0
FR,107,ElectricHeater,Power,0.0
NO,107,ElectricHeater,Power,0.0
DK,107,ElectricHeater,Power,0.0
UK,107,ElectricHeater,Power,0.0
DE,108,ElectricHeater,Power,0.0
FR,108,ElectricHeater,Power,0.0
NO,108,ElectricHeater,Power,0.0
DK,108,ElectricHeater,Power,0.0
UK,108,ElectricHeater,Power,0.0
DE,109,ElectricHeater,Power,0.0
FR,109,ElectricHeater,Power,0.0
NO,109,ElectricHeater,Power,0.0
DK,109,ElectricHeater,Power,0.0
UK,109,ElectricHeater,Power,0.0
DE,110,ElectricHeater,Power,0.0
FR,110,ElectricHeater,Power,0.0
NO,110,ElectricHeater,Power,0.0
DK,110,ElectricHeater,Power,0.0
UK,110,ElectricHeater,Power,0.0
DE,111,ElectricHeater,Power,0.0
FR,111,ElectricHeater,Power,0.0
NO,111,ElectricHeater,Power,0.0
DK,111,ElectricHeater,Power,0.0
UK,111,ElectricHeater,Power,0.0
DE,112,ElectricHeater,Power,0.0
FR,112,ElectricHeater,Power,0.0
NO,112,ElectricHeater,Power,0.0
DK,112,ElectricHeater,Power,0.0
UK,112,ElectricHeater,Power,0.0
DE,113,ElectricHeater,Power,0.0
FR,113,ElectricHeater,Power,0.0
NO,113,ElectricHeater,Power,0.0
DK,113,ElectricHeater,Power,0.0
UK,113,ElectricHeater,Power,0.0
DE,114,ElectricHeater,Power,0.0
FR,114,ElectricHeater,Power,0.0
NO,114,ElectricHeater,Power,0.0
DK,114,ElectricHeater,Power,0.0
UK,114,ElectricHeater,Power,0.0
DE,115,ElectricHeater,Power,0.0
FR,115,ElectricHeater,Power,0.0
NO,115,ElectricHeater,Power,0.0
DK,115,ElectricHeater,Power,0.0
UK,115,ElectricHeater,Power,0.0
DE,116,ElectricHeater,Power,0.0
FR,116,ElectricHeater,Power,0.0
NO,116,ElectricHeater,Power,0.0
DK,116,ElectricHeater,Power,0.0
UK,116,ElectricHeater,Power,0.0
DE,117,ElectricHeater,Power,0.0
FR,117,ElectricHeater,Power,0.0
NO,117,ElectricHeater,Power,0.0
DK,117,ElectricHeater,Power,0.0
UK,117,ElectricHeater,Power,0.0
DE,118,ElectricHeater,Power,0.0
FR,118,ElectricHeater,Power,0.0
NO,118,ElectricHeater,Power,0.0
DK,118,ElectricHeater,Power,0.0
UK,118,ElectricHeater,Power,0.0
DE,119,ElectricHeater,Power,0.0
FR,119,ElectricHeater,Power,0.0
NO,119,ElectricHeater,Power,0.0
DK,119,ElectricHeater,Power,0.0
UK,119,ElectricHeater,Power,0.0
DE,120,ElectricHeater,Power,0.0
FR,120,ElectricHeater,Power,0.0
NO,120,ElectricHeater,Power,0.0
DK,120,ElectricHeater,Power,0.0
UK,120,ElectricHeater,Power,0.0
DE,1,WindOffshore,Power,13.26465702
FR,1,WindOffshore,Power,6.27160941
NO,1,WindOffshore,Power,-0.0
DK,1,WindOffshore,Power,-0.0
UK,1,WindOffshore,Power,4.22090281
DE,2,WindOffshore,Power,9.046951680000001
FR,2,WindOffshore,Power,4.64395345
NO,2,WindOffshore,Power,-0.0
DK,2,WindOffshore,Power,-0.0
UK,2,WindOffshore,Power,3.52069102
DE,3,WindOffshore,Power,9.07925926
FR,3,WindOffshore,Power,2.82734755
NO,3,WindOffshore,Power,-0.0
DK,3,WindOffshore,Power,-0.0
UK,3,WindOffshore,Power,2.078177995
DE,4,WindOffshore,Power,4.82753824
FR,4,WindOffshore,Power,2.5512971099999997
NO,4,WindOffshore,Power,-0.0
DK,4,WindOffshore,Power,0.0
UK,4,WindOffshore,Power,0.96790641
DE,5,WindOffshore,Power,5.2151784800000005
FR,5,WindOffshore,Power,3.09180485
NO,5,WindOffshore,Power,-0.0
DK,5,WindOffshore,Power,-0.0
UK,5,WindOffshore,Power,0.37158417
DE,6,WindOffshore,Power,9.00599538
FR,6,WindOffshore,Power,5.29326339
NO,6,WindOffshore,Power,-0.0
DK,6,WindOffshore,Power,-0.0
UK,6,WindOffshore,Power,1.930525915
DE,7,WindOffshore,Power,12.363426200000001
FR,7,WindOffshore,Power,6.450842730000001
NO,7,WindOffshore,Power,-0.0
DK,7,WindOffshore,Power,-0.0
UK,7,WindOffshore,Power,3.0110614499999997
DE,8,WindOffshore,Power,15.56229588
FR,8,WindOffshore,Power,8.04784371
NO,8,WindOffshore,Power,-0.0
DK,8,WindOffshore,Power,-0.0
UK,8,WindOffshore,Power,4.559567315
DE,9,WindOffshore,Power,15.3874851
FR,9,WindOffshore,Power,8.86486271
NO,9,WindOffshore,Power,-0.0
DK,9,WindOffshore,Power,-0.0
UK,9,WindOffshore,Power,4.772471005
DE,10,WindOffshore,Power,17.91528348
FR,10,WindOffshore,Power,9.3256302
NO,10,WindOffshore,Power,-0.0
DK,10,WindOffshore,Power,-0.0
UK,10,WindOffshore,Power,5.15
DE,11,WindOffshore,Power,20.153719799999998
FR,11,WindOffshore,Power,10.29718089
NO,11,WindOffshore,Power,-0.0
DK,11,WindOffshore,Power,-0.0
UK,11,WindOffshore,Power,4.9761583
DE,12,WindOffshore,Power,18.460132559999998
FR,12,WindOffshore,Power,10.22171236
NO,12,WindOffshore,Power,-0.0
DK,12,WindOffshore,Power,-0.0
UK,12,WindOffshore,Power,4.85874826
DE,13,WindOffshore,Power,10.39046926
FR,13,WindOffshore,Power,8.78318109
NO,13,WindOffshore,Power,-0.0
DK,13,WindOffshore,Power,-0.0
UK,13,WindOffshore,Power,3.2147953449999997
DE,14,WindOffshore,Power,5.05291566
FR,14,WindOffshore,Power,5.847116789999999
NO,14,WindOffshore,Power,-0.0
DK,14,WindOffshore,Power,-0.0
UK,14,WindOffshore,Power,2.073700565
DE,15,WindOffshore,Power,0.0
FR,15,WindOffshore,Power,2.1664911
NO,15,WindOffshore,Power,-0.0
DK,15,WindOffshore,Power,-0.0
UK,15,WindOffshore,Power,0.33979313999999994
DE,16,WindOffshore,Power,3.8044624799999998
FR,16,WindOffshore,Power,1.21468831
NO,16,WindOffshore,Power,-0.0
DK,16,WindOffshore,Power,-0.0
UK,16,WindOffshore,Power,0.47692882999999997
DE,17,WindOffshore,Power,4.48932072
FR,17,WindOffshore,Power,3.70431038
NO,17,WindOffshore,Power,-0.0
DK,17,WindOffshore,Power,-0.0
UK,17,WindOffshore,Power,1.02237173
DE,18,WindOffshore,Power,9.972266600000001
FR,18,WindOffshore,Power,6.9990684199999995
NO,18,WindOffshore,Power,-0.0
DK,18,WindOffshore,Power,-0.0
UK,18,WindOffshore,Power,2.190002255
DE,19,WindOffshore,Power,6.4722392200000005
FR,19,WindOffshore,Power,8.30258124
NO,19,WindOffshore,Power,-0.0
DK,19,WindOffshore,Power,-0.0
UK,19,WindOffshore,Power,2.26780646
DE,20,WindOffshore,Power,9.725309020000001
FR,20,WindOffshore,Power,5.96407396
NO,20,WindOffshore,Power,-0.0
DK,20,WindOffshore,Power,-0.0
UK,20,WindOffshore,Power,1.27290056
DE,21,WindOffshore,Power,4.47803664
FR,21,WindOffshore,Power,3.96592679
NO,21,WindOffshore,Power,-0.0
DK,21,WindOffshore,Power,-0.0
UK,21,WindOffshore,Power,0.21115721
DE,22,WindOffshore,Power,11.583560980000001
FR,22,WindOffshore,Power,2.19909567
NO,22,WindOffshore,Power,-0.0
DK,22,WindOffshore,Power,-0.0
UK,22,WindOffshore,Power,1.165069835
DE,23,WindOffshore,Power,8.24236148
FR,23,WindOffshore,Power,4.74272632
NO,23,WindOffshore,Power,-0.0
DK,23,WindOffshore,Power,-0.0
UK,23,WindOffshore,Power,2.46786342
DE,24,WindOffshore,Power,11.91112788
FR,24,WindOffshore,Power,5.87008915
NO,24,WindOffshore,Power,-0.0
DK,24,WindOffshore,Power,-0.0
UK,24,WindOffshore,Power,3.8944649799999995
DE,25,WindOffshore,Power,10.16951132
FR,25,WindOffshore,Power,6.537646820000001
NO,25,WindOffshore,Power,-0.0
DK,25,WindOffshore,Power,-0.0
UK,25,WindOffshore,Power,3.6337679400000003
DE,26,WindOffshore,Power,10.23779578
FR,26,WindOffshore,Power,5.16497292
NO,26,WindOffshore,Power,-0.0
DK,26,WindOffshore,Power,-0.0
UK,26,WindOffshore,Power,2.96993047
DE,27,WindOffshore,Power,13.75861296
FR,27,WindOffshore,Power,4.3745050800000005
NO,27,WindOffshore,Power,-0.0
DK,27,WindOffshore,Power,-0.0
UK,27,WindOffshore,Power,3.22280999
DE,28,WindOffshore,Power,13.750093080000001
FR,28,WindOffshore,Power,3.9457902799999998
NO,28,WindOffshore,Power,-0.0
DK,28,WindOffshore,Power,-0.0
UK,28,WindOffshore,Power,3.55261047
DE,29,WindOffshore,Power,13.729605
FR,29,WindOffshore,Power,4.65935194
NO,29,WindOffshore,Power,-0.0
DK,29,WindOffshore,Power,-0.0
UK,29,WindOffshore,Power,3.643274485
DE,30,WindOffshore,Power,8.18497768
FR,30,WindOffshore,Power,5.790274269999999
NO,30,WindOffshore,Power,-0.0
DK,30,WindOffshore,Power,-0.0
UK,30,WindOffshore,Power,2.468923465
DE,31,WindOffshore,Power,6.075893199999999
FR,31,WindOffshore,Power,8.85466016
NO,31,WindOffshore,Power,-0.0
DK,31,WindOffshore,Power,-0.0
UK,31,WindOffshore,Power,2.2444820400000003
DE,32,WindOffshore,Power,6.4099059
FR,32,WindOffshore,Power,6.63801026
NO,32,WindOffshore,Power,-0.0
DK,32,WindOffshore,Power,-0.0
UK,32,WindOffshore,Power,2.6424087000000003
DE,33,WindOffshore,Power,5.827558440000001
FR,33,WindOffshore,Power,4.93938527
NO,33,WindOffshore,Power,-0.0
DK,33,WindOffshore,Power,-0.0
UK,33,WindOffshore,Power,2.254406665
DE,34,WindOffshore,Power,7.503818559999999
FR,34,WindOffshore,Power,2.6665938799999997
NO,34,WindOffshore,Power,-0.0
DK,34,WindOffshore,Power,-0.0
UK,34,WindOffshore,Power,3.0122627950000003
DE,35,WindOffshore,Power,10.13668964
FR,35,WindOffshore,Power,4.50104923
NO,35,WindOffshore,Power,-0.0
DK,35,WindOffshore,Power,-0.0
UK,35,WindOffshore,Power,3.77974637
DE,36,WindOffshore,Power,9.47555668
FR,36,WindOffshore,Power,4.64685077
NO,36,WindOffshore,Power,-0.0
DK,36,WindOffshore,Power,-0.0
UK,36,WindOffshore,Power,4.441330035
DE,37,WindOffshore,Power,7.473702920000001
FR,37,WindOffshore,Power,3.77179821
NO,37,WindOffshore,Power,-0.0
DK,37,WindOffshore,Power,-0.0
UK,37,WindOffshore,Power,3.288647635
DE,38,WindOffshore,Power,3.88819094
FR,38,WindOffshore,Power,2.77687212
NO,38,WindOffshore,Power,-0.0
DK,38,WindOffshore,Power,-0.0
UK,38,WindOffshore,Power,1.9015352399999998
DE,39,WindOffshore,Power,8.2602629
FR,39,WindOffshore,Power,1.84725361
NO,39,WindOffshore,Power,-0.0
DK,39,WindOffshore,Power,-0.0
UK,39,WindOffshore,Power,2.154971765
DE,40,WindOffshore,Power,6.45941896
FR,40,WindOffshore,Power,1.8149196300000001
NO,40,WindOffshore,Power,-0.0
DK,40,WindOffshore,Power,-0.0
UK,40,WindOffshore,Power,2.123416865
DE,41,WindOffshore,Power,5.4435132600000005
FR,41,WindOffshore,Power,0.48365181
NO,41,WindOffshore,Power,-0.0
DK,41,WindOffshore,Power,-0.0
UK,41,WindOffshore,Power,2.1980258150000003
DE,42,WindOffshore,Power,2.88508872
FR,42,WindOffshore,Power,2.00120903
NO,42,WindOffshore,Power,-0.0
DK,42,WindOffshore,Power,-0.0
UK,42,WindOffshore,Power,2.2096847
DE,43,WindOffshore,Power,4.03670674
FR,43,WindOffshore,Power,5.03231087
NO,43,WindOffshore,Power,-0.0
DK,43,WindOffshore,Power,-0.0
UK,43,WindOffshore,Power,2.68422568
DE,44,WindOffshore,Power,8.21059676
FR,44,WindOffshore,Power,8.20395832
NO,44,WindOffshore,Power,-0.0
